folder,tilecode,n_points,RD_X,RD_Y,dup
nl-amsd-200604-7415-laz,2554_9571,2574944,127700,478550,False
nl-amsd-200604-7415-laz,2554_9570,171282,127700,478500,False
nl-amsd-200604-7415-laz,2554_9569,575254,127700,478450,False
nl-amsd-200604-7415-laz,2554_9580,3162064,127700,479000,False
nl-amsd-200604-7415-laz,2554_9610,2798950,127700,480500,True
nl-amsd-200604-7415-laz,2554_9611,3043248,127700,480550,True
nl-amsd-200604-7415-laz,2554_9612,70990,127700,480600,True
nl-amsd-200604-7415-laz,2554_9640,149,127700,482000,False
nl-amsd-200604-7415-laz,2554_9639,9,127700,481950,False
nl-amsd-200604-7415-laz,2554_9638,410,127700,481900,False
nl-amsd-200604-7415-laz,2554_9637,7219,127700,481850,False
nl-amsd-200604-7415-laz,2554_9636,0,127700,481800,False
nl-amsd-200604-7415-laz,2554_9633,0,127700,481650,False
nl-amsd-200604-7415-laz,2554_9632,57,127700,481600,False
nl-amsd-200604-7415-laz,2554_9631,2751103,127700,481550,False
nl-amsd-200604-7415-laz,2554_9630,2550612,127700,481500,False
nl-amsd-200604-7415-laz,2554_9629,2763719,127700,481450,False
nl-amsd-200604-7415-laz,2554_9628,4124882,127700,481400,False
nl-amsd-200604-7415-laz,2554_9627,2564359,127700,481350,False
nl-amsd-200604-7415-laz,2554_9626,506324,127700,481300,False
nl-amsd-200604-7415-laz,2554_9625,1254372,127700,481250,False
nl-amsd-200604-7415-laz,2554_9624,1294363,127700,481200,False
nl-amsd-200604-7415-laz,2554_9623,147863,127700,481150,False
nl-amsd-200604-7415-laz,2554_9622,1760340,127700,481100,False
nl-amsd-200604-7415-laz,2554_9621,6152936,127700,481050,False
nl-amsd-200604-7415-laz,2554_9620,6219182,127700,481000,False
nl-amsd-200604-7415-laz,2554_9619,3116842,127700,480950,False
nl-amsd-200604-7415-laz,2554_9618,1562729,127700,480900,False
nl-amsd-200604-7415-laz,2554_9617,2317647,127700,480850,False
nl-amsd-200604-7415-laz,2554_9616,29828,127700,480800,False
nl-amsd-200604-7415-laz,2554_9615,38844,127700,480750,False
nl-amsd-200604-7415-laz,2554_9613,3949,127700,480650,True
nl-amsd-200604-7415-laz,2554_9568,4897160,127700,478400,False
nl-amsd-200604-7415-laz,2554_9567,6374708,127700,478350,False
nl-amsd-200604-7415-laz,2554_9566,5403991,127700,478300,False
nl-amsd-200604-7415-laz,2554_9565,2904139,127700,478250,False
nl-amsd-200604-7415-laz,2553_9624,2886,127650,481200,False
nl-amsd-200604-7415-laz,2553_9623,159809,127650,481150,False
nl-amsd-200604-7415-laz,2553_9622,3231189,127650,481100,False
nl-amsd-200604-7415-laz,2553_9621,2937718,127650,481050,False
nl-amsd-200604-7415-laz,2553_9620,1534095,127650,481000,False
nl-amsd-200604-7415-laz,2553_9619,3159994,127650,480950,False
nl-amsd-200604-7415-laz,2553_9618,4394986,127650,480900,False
nl-amsd-200604-7415-laz,2553_9617,2878554,127650,480850,False
nl-amsd-200604-7415-laz,2553_9616,523151,127650,480800,False
nl-amsd-200604-7415-laz,2553_9615,73074,127650,480750,False
nl-amsd-200604-7415-laz,2553_9614,0,127650,480700,True
nl-amsd-200604-7415-laz,2553_9612,27135,127650,480600,True
nl-amsd-200604-7415-laz,2553_9611,302392,127650,480550,True
nl-amsd-200604-7415-laz,2553_9610,5105874,127650,480500,True
nl-amsd-200604-7415-laz,2553_9609,3750298,127650,480450,True
nl-amsd-200604-7415-laz,2553_9608,341822,127650,480400,False
nl-amsd-200604-7415-laz,2553_9607,43032,127650,480350,False
nl-amsd-200604-7415-laz,2553_9606,4771,127650,480300,False
nl-amsd-200604-7415-laz,2553_9605,654,127650,480250,False
nl-amsd-200604-7415-laz,2553_9604,1162,127650,480200,False
nl-amsd-200604-7415-laz,2553_9603,1712927,127650,480150,False
nl-amsd-200604-7415-laz,2553_9602,2039843,127650,480100,False
nl-amsd-200604-7415-laz,2553_9601,15602,127650,480050,False
nl-amsd-200604-7415-laz,2553_9600,0,127650,480000,False
nl-amsd-200604-7415-laz,2553_9589,88,127650,479450,False
nl-amsd-200604-7415-laz,2553_9625,5141,127650,481250,False
nl-amsd-200604-7415-laz,2553_9587,1982626,127650,479350,False
nl-amsd-200604-7415-laz,2553_9626,23761,127650,481300,False
nl-amsd-200604-7415-laz,2553_9628,5304489,127650,481400,False
nl-amsd-200604-7415-laz,2554_9564,5901397,127700,478200,False
nl-amsd-200604-7415-laz,2554_9563,4384249,127700,478150,False
nl-amsd-200604-7415-laz,2554_9562,114416,127700,478100,False
nl-amsd-200604-7415-laz,2554_9561,170,127700,478050,False
nl-amsd-200604-7415-laz,2553_9651,439,127650,482550,False
nl-amsd-200604-7415-laz,2553_9650,10898,127650,482500,False
nl-amsd-200604-7415-laz,2553_9649,168514,127650,482450,False
nl-amsd-200604-7415-laz,2553_9648,1372116,127650,482400,False
nl-amsd-200604-7415-laz,2553_9647,380058,127650,482350,False
nl-amsd-200604-7415-laz,2553_9646,21433,127650,482300,False
nl-amsd-200604-7415-laz,2553_9645,0,127650,482250,False
nl-amsd-200604-7415-laz,2553_9644,376,127650,482200,False
nl-amsd-200604-7415-laz,2553_9643,45807,127650,482150,False
nl-amsd-200604-7415-laz,2553_9642,350919,127650,482100,False
nl-amsd-200604-7415-laz,2553_9641,191788,127650,482050,False
nl-amsd-200604-7415-laz,2553_9640,2372,127650,482000,False
nl-amsd-200604-7415-laz,2553_9639,1805,127650,481950,False
nl-amsd-200604-7415-laz,2553_9638,55703,127650,481900,False
nl-amsd-200604-7415-laz,2553_9637,185889,127650,481850,False
nl-amsd-200604-7415-laz,2553_9636,9899,127650,481800,False
nl-amsd-200604-7415-laz,2553_9635,9,127650,481750,False
nl-amsd-200604-7415-laz,2553_9632,9285,127650,481600,False
nl-amsd-200604-7415-laz,2553_9631,467258,127650,481550,False
nl-amsd-200604-7415-laz,2553_9630,7132563,127650,481500,False
nl-amsd-200604-7415-laz,2553_9629,2452413,127650,481450,False
nl-amsd-200604-7415-laz,2553_9627,256246,127650,481350,False
nl-amsd-200604-7415-laz,2551_9639,2572187,127550,481950,False
nl-amsd-200604-7415-laz,2551_9638,5524543,127550,481900,False
nl-amsd-200604-7415-laz,2551_9637,7825714,127550,481850,False
nl-amsd-200604-7415-laz,2549_9645,6977,127450,482250,False
nl-amsd-200604-7415-laz,2549_9644,169964,127450,482200,False
nl-amsd-200604-7415-laz,2549_9643,3655129,127450,482150,False
nl-amsd-200604-7415-laz,2549_9642,4788257,127450,482100,False
nl-amsd-200604-7415-laz,2549_9641,1489741,127450,482050,False
nl-amsd-200604-7415-laz,2549_9640,1779171,127450,482000,False
nl-amsd-200604-7415-laz,2549_9639,6744214,127450,481950,False
nl-amsd-200604-7415-laz,2549_9638,3652082,127450,481900,False
nl-amsd-200604-7415-laz,2549_9637,8611310,127450,481850,False
nl-amsd-200604-7415-laz,2549_9636,7376809,127450,481800,False
nl-amsd-200604-7415-laz,2549_9635,1201214,127450,481750,False
nl-amsd-200604-7415-laz,2549_9646,0,127450,482300,False
nl-amsd-200604-7415-laz,2549_9634,96617,127450,481700,False
nl-amsd-200604-7415-laz,2549_9632,16802,127450,481600,False
nl-amsd-200604-7415-laz,2549_9631,50746,127450,481550,False
nl-amsd-200604-7415-laz,2549_9630,410714,127450,481500,False
nl-amsd-200604-7415-laz,2549_9629,1310214,127450,481450,False
nl-amsd-200604-7415-laz,2549_9628,5805350,127450,481400,False
nl-amsd-200604-7415-laz,2549_9627,8603832,127450,481350,False
nl-amsd-200604-7415-laz,2549_9626,4526082,127450,481300,False
nl-amsd-200604-7415-laz,2549_9625,1809901,127450,481250,False
nl-amsd-200604-7415-laz,2549_9624,1269459,127450,481200,False
nl-amsd-200604-7415-laz,2549_9623,4657042,127450,481150,False
nl-amsd-200604-7415-laz,2549_9622,4188044,127450,481100,False
nl-amsd-200604-7415-laz,2549_9633,24048,127450,481650,False
nl-amsd-200604-7415-laz,2549_9648,433,127450,482400,False
nl-amsd-200604-7415-laz,2549_9649,11149,127450,482450,False
nl-amsd-200604-7415-laz,2549_9650,95323,127450,482500,False
nl-amsd-200604-7415-laz,2550_9583,3697472,127500,479150,False
nl-amsd-200604-7415-laz,2550_9582,8081109,127500,479100,False
nl-amsd-200604-7415-laz,2550_9581,6105615,127500,479050,False
nl-amsd-200604-7415-laz,2550_9580,2874600,127500,479000,False
nl-amsd-200604-7415-laz,2550_9579,9505010,127500,478950,False
nl-amsd-200604-7415-laz,2550_9578,1893464,127500,478900,False
nl-amsd-200604-7415-laz,2550_9577,379926,127500,478850,False
nl-amsd-200604-7415-laz,2550_9576,2119012,127500,478800,False
nl-amsd-200604-7415-laz,2550_9575,3667099,127500,478750,False
nl-amsd-200604-7415-laz,2550_9574,3833726,127500,478700,False
nl-amsd-200604-7415-laz,2550_9573,1927096,127500,478650,False
nl-amsd-200604-7415-laz,2550_9572,2608158,127500,478600,False
nl-amsd-200604-7415-laz,2550_9571,5411561,127500,478550,False
nl-amsd-200604-7415-laz,2550_9570,3833007,127500,478500,False
nl-amsd-200604-7415-laz,2550_9569,5038467,127500,478450,False
nl-amsd-200604-7415-laz,2550_9568,10141875,127500,478400,False
nl-amsd-200604-7415-laz,2550_9567,3776452,127500,478350,False
nl-amsd-200604-7415-laz,2550_9566,820140,127500,478300,False
nl-amsd-200604-7415-laz,2550_9565,1162910,127500,478250,False
nl-amsd-200604-7415-laz,2550_9564,4187084,127500,478200,False
nl-amsd-200604-7415-laz,2550_9563,2929,127500,478150,False
nl-amsd-200604-7415-laz,2550_9562,1858,127500,478100,False
nl-amsd-200604-7415-laz,2549_9653,5795,127450,482650,False
nl-amsd-200604-7415-laz,2549_9652,11903,127450,482600,False
nl-amsd-200604-7415-laz,2549_9651,1245707,127450,482550,False
nl-amsd-200604-7415-laz,2549_9621,613433,127450,481050,False
nl-amsd-200604-7415-laz,2549_9620,3527321,127450,481000,False
nl-amsd-200604-7415-laz,2549_9619,2316241,127450,480950,False
nl-amsd-200604-7415-laz,2549_9618,5385821,127450,480900,False
nl-amsd-200604-7415-laz,2549_9575,3120682,127450,478750,False
nl-amsd-200604-7415-laz,2549_9574,4656299,127450,478700,False
nl-amsd-200604-7415-laz,2549_9573,2461324,127450,478650,False
nl-amsd-200604-7415-laz,2549_9572,2011988,127450,478600,False
nl-amsd-200604-7415-laz,2549_9571,5618941,127450,478550,False
nl-amsd-200604-7415-laz,2549_9570,117903,127450,478500,False
nl-amsd-200604-7415-laz,2549_9569,4183159,127450,478450,False
nl-amsd-200604-7415-laz,2549_9568,10154604,127450,478400,False
nl-amsd-200604-7415-laz,2549_9567,3474328,127450,478350,False
nl-amsd-200604-7415-laz,2549_9566,1076884,127450,478300,False
nl-amsd-200604-7415-laz,2549_9565,1002392,127450,478250,False
nl-amsd-200604-7415-laz,2549_9564,4846246,127450,478200,False
nl-amsd-200604-7415-laz,2549_9563,52780,127450,478150,False
nl-amsd-200604-7415-laz,2549_9562,865,127450,478100,False
nl-amsd-200604-7415-laz,2548_9653,865,127400,482650,False
nl-amsd-200604-7415-laz,2548_9652,29290,127400,482600,False
nl-amsd-200604-7415-laz,2548_9651,1141554,127400,482550,False
nl-amsd-200604-7415-laz,2548_9650,44518,127400,482500,False
nl-amsd-200604-7415-laz,2548_9649,1797,127400,482450,False
nl-amsd-200604-7415-laz,2548_9646,2664,127400,482300,False
nl-amsd-200604-7415-laz,2548_9645,172373,127400,482250,False
nl-amsd-200604-7415-laz,2548_9644,1558188,127400,482200,False
nl-amsd-200604-7415-laz,2548_9643,5185868,127400,482150,False
nl-amsd-200604-7415-laz,2548_9642,505311,127400,482100,False
nl-amsd-200604-7415-laz,2548_9641,1188750,127400,482050,False
nl-amsd-200604-7415-laz,2549_9576,742876,127450,478800,False
nl-amsd-200604-7415-laz,2550_9584,2833336,127500,479200,False
nl-amsd-200604-7415-laz,2549_9577,21014,127450,478850,False
nl-amsd-200604-7415-laz,2549_9579,6737778,127450,478950,False
nl-amsd-200604-7415-laz,2549_9617,3752280,127450,480850,False
nl-amsd-200604-7415-laz,2549_9616,3008168,127450,480800,False
nl-amsd-200604-7415-laz,2549_9615,2357978,127450,480750,False
nl-amsd-200604-7415-laz,2549_9614,2238781,127450,480700,False
nl-amsd-200604-7415-laz,2549_9613,3930767,127450,480650,False
nl-amsd-200604-7415-laz,2549_9612,3038305,127450,480600,False
nl-amsd-200604-7415-laz,2549_9611,1646704,127450,480550,True
nl-amsd-200604-7415-laz,2549_9610,608103,127450,480500,True
nl-amsd-200604-7415-laz,2549_9609,205991,127450,480450,True
nl-amsd-200604-7415-laz,2549_9608,3487168,127450,480400,True
nl-amsd-200604-7415-laz,2549_9607,2507741,127450,480350,False
nl-amsd-200604-7415-laz,2549_9606,14804,127450,480300,False
nl-amsd-200604-7415-laz,2549_9605,4084,127450,480250,False
nl-amsd-200604-7415-laz,2549_9604,1424480,127450,480200,False
nl-amsd-200604-7415-laz,2549_9603,1096258,127450,480150,False
nl-amsd-200604-7415-laz,2549_9602,291,127450,480100,False
nl-amsd-200604-7415-laz,2549_9588,4309,127450,479400,False
nl-amsd-200604-7415-laz,2549_9587,2832076,127450,479350,False
nl-amsd-200604-7415-laz,2549_9586,10341988,127450,479300,False
nl-amsd-200604-7415-laz,2549_9585,6959016,127450,479250,False
nl-amsd-200604-7415-laz,2549_9584,434395,127450,479200,False
nl-amsd-200604-7415-laz,2549_9583,731662,127450,479150,False
nl-amsd-200604-7415-laz,2549_9582,7370339,127450,479100,False
nl-amsd-200604-7415-laz,2549_9581,3541289,127450,479050,False
nl-amsd-200604-7415-laz,2549_9580,445334,127450,479000,False
nl-amsd-200604-7415-laz,2549_9578,29133,127450,478900,False
nl-amsd-200604-7415-laz,2550_9585,6503239,127500,479250,False
nl-amsd-200604-7415-laz,2550_9586,7576166,127500,479300,False
nl-amsd-200604-7415-laz,2550_9587,2064624,127500,479350,False
nl-amsd-200604-7415-laz,2551_9605,4052539,127550,480250,False
nl-amsd-200604-7415-laz,2551_9604,9953497,127550,480200,False
nl-amsd-200604-7415-laz,2551_9603,9029076,127550,480150,False
nl-amsd-200604-7415-laz,2551_9602,3543044,127550,480100,False
nl-amsd-200604-7415-laz,2551_9601,557,127550,480050,False
nl-amsd-200604-7415-laz,2551_9588,15270,127550,479400,False
nl-amsd-200604-7415-laz,2551_9587,1964759,127550,479350,False
nl-amsd-200604-7415-laz,2551_9586,6451300,127550,479300,False
nl-amsd-200604-7415-laz,2551_9585,5119077,127550,479250,False
nl-amsd-200604-7415-laz,2551_9584,559815,127550,479200,False
nl-amsd-200604-7415-laz,2551_9583,698539,127550,479150,False
nl-amsd-200604-7415-laz,2551_9582,6022480,127550,479100,False
nl-amsd-200604-7415-laz,2551_9581,3098193,127550,479050,False
nl-amsd-200604-7415-laz,2551_9580,316000,127550,479000,False
nl-amsd-200604-7415-laz,2551_9579,10696199,127550,478950,False
nl-amsd-200604-7415-laz,2551_9578,5305759,127550,478900,False
nl-amsd-200604-7415-laz,2551_9577,3179712,127550,478850,False
nl-amsd-200604-7415-laz,2551_9576,5122529,127550,478800,False
nl-amsd-200604-7415-laz,2551_9575,6094875,127550,478750,False
nl-amsd-200604-7415-laz,2551_9574,9722617,127550,478700,False
nl-amsd-200604-7415-laz,2551_9573,1687870,127550,478650,False
nl-amsd-200604-7415-laz,2551_9572,3322481,127550,478600,False
nl-amsd-200604-7415-laz,2551_9571,3125372,127550,478550,False
nl-amsd-200604-7415-laz,2551_9570,228519,127550,478500,False
nl-amsd-200604-7415-laz,2551_9569,5116513,127550,478450,False
nl-amsd-200604-7415-laz,2551_9606,2322184,127550,480300,False
nl-amsd-200604-7415-laz,2551_9568,10092591,127550,478400,False
nl-amsd-200604-7415-laz,2551_9607,724546,127550,480350,False
nl-amsd-200604-7415-laz,2551_9609,8008792,127550,480450,True
nl-amsd-200604-7415-laz,2551_9636,144589,127550,481800,False
nl-amsd-200604-7415-laz,2551_9635,14496,127550,481750,False
nl-amsd-200604-7415-laz,2551_9632,0,127550,481600,False
nl-amsd-200604-7415-laz,2551_9631,22501,127550,481550,False
nl-amsd-200604-7415-laz,2551_9630,816816,127550,481500,False
nl-amsd-200604-7415-laz,2551_9629,7047908,127550,481450,False
nl-amsd-200604-7415-laz,2551_9628,2617618,127550,481400,False
nl-amsd-200604-7415-laz,2551_9627,1089293,127550,481350,False
nl-amsd-200604-7415-laz,2551_9626,6982,127550,481300,False
nl-amsd-200604-7415-laz,2551_9625,1232834,127550,481250,False
nl-amsd-200604-7415-laz,2551_9624,4324799,127550,481200,False
nl-amsd-200604-7415-laz,2551_9623,2133770,127550,481150,False
nl-amsd-200604-7415-laz,2551_9622,680884,127550,481100,False
nl-amsd-200604-7415-laz,2551_9621,5125265,127550,481050,False
nl-amsd-200604-7415-laz,2551_9620,5175815,127550,481000,False
nl-amsd-200604-7415-laz,2551_9619,4758932,127550,480950,False
nl-amsd-200604-7415-laz,2551_9618,5140688,127550,480900,False
nl-amsd-200604-7415-laz,2551_9617,5648318,127550,480850,False
nl-amsd-200604-7415-laz,2551_9616,2261631,127550,480800,False
nl-amsd-200604-7415-laz,2551_9615,1263039,127550,480750,False
nl-amsd-200604-7415-laz,2551_9614,2889521,127550,480700,True
nl-amsd-200604-7415-laz,2551_9613,1567893,127550,480650,True
nl-amsd-200604-7415-laz,2551_9612,3370,127550,480600,True
nl-amsd-200604-7415-laz,2551_9611,139465,127550,480550,True
nl-amsd-200604-7415-laz,2551_9610,2455397,127550,480500,True
nl-amsd-200604-7415-laz,2551_9608,4379775,127550,480400,False
nl-amsd-200604-7415-laz,2554_9641,3017431,127700,482050,False
nl-amsd-200604-7415-laz,2551_9567,4544090,127550,478350,False
nl-amsd-200604-7415-laz,2551_9565,1616483,127550,478250,False
nl-amsd-200604-7415-laz,2550_9624,3350474,127500,481200,False
nl-amsd-200604-7415-laz,2550_9623,6533137,127500,481150,False
nl-amsd-200604-7415-laz,2550_9622,3081642,127500,481100,False
nl-amsd-200604-7415-laz,2550_9621,1557053,127500,481050,False
nl-amsd-200604-7415-laz,2550_9620,1615617,127500,481000,False
nl-amsd-200604-7415-laz,2550_9619,2752020,127500,480950,False
nl-amsd-200604-7415-laz,2550_9618,3431154,127500,480900,False
nl-amsd-200604-7415-laz,2550_9617,3592059,127500,480850,False
nl-amsd-200604-7415-laz,2550_9616,2916495,127500,480800,False
nl-amsd-200604-7415-laz,2550_9615,4644280,127500,480750,False
nl-amsd-200604-7415-laz,2550_9614,1280063,127500,480700,False
nl-amsd-200604-7415-laz,2550_9613,2212134,127500,480650,False
nl-amsd-200604-7415-laz,2550_9612,182205,127500,480600,False
nl-amsd-200604-7415-laz,2550_9611,2388905,127500,480550,True
nl-amsd-200604-7415-laz,2550_9610,4962074,127500,480500,True
nl-amsd-200604-7415-laz,2550_9609,2724412,127500,480450,True
nl-amsd-200604-7415-laz,2550_9608,3107439,127500,480400,False
nl-amsd-200604-7415-laz,2550_9607,2688334,127500,480350,False
nl-amsd-200604-7415-laz,2550_9606,334426,127500,480300,False
nl-amsd-200604-7415-laz,2550_9605,71235,127500,480250,False
nl-amsd-200604-7415-laz,2550_9604,2946627,127500,480200,False
nl-amsd-200604-7415-laz,2550_9603,8470448,127500,480150,False
nl-amsd-200604-7415-laz,2550_9602,356032,127500,480100,False
nl-amsd-200604-7415-laz,2550_9601,21,127500,480050,False
nl-amsd-200604-7415-laz,2550_9588,5095,127500,479400,False
nl-amsd-200604-7415-laz,2550_9625,7919422,127500,481250,False
nl-amsd-200604-7415-laz,2551_9566,1811876,127550,478300,False
nl-amsd-200604-7415-laz,2550_9626,4730483,127500,481300,False
nl-amsd-200604-7415-laz,2550_9628,599268,127500,481400,False
nl-amsd-200604-7415-laz,2551_9564,7684380,127550,478200,False
nl-amsd-200604-7415-laz,2551_9563,205149,127550,478150,False
nl-amsd-200604-7415-laz,2551_9562,12637,127550,478100,False
nl-amsd-200604-7415-laz,2550_9653,1179,127500,482650,False
nl-amsd-200604-7415-laz,2550_9652,7929,127500,482600,False
nl-amsd-200604-7415-laz,2550_9651,697742,127500,482550,False
nl-amsd-200604-7415-laz,2550_9650,648685,127500,482500,False
nl-amsd-200604-7415-laz,2550_9649,27799,127500,482450,False
nl-amsd-200604-7415-laz,2550_9648,890,127500,482400,False
nl-amsd-200604-7415-laz,2550_9645,236,127500,482250,False
nl-amsd-200604-7415-laz,2550_9644,43110,127500,482200,False
nl-amsd-200604-7415-laz,2550_9643,99226,127500,482150,False
nl-amsd-200604-7415-laz,2550_9642,456068,127500,482100,False
nl-amsd-200604-7415-laz,2550_9641,6123087,127500,482050,False
nl-amsd-200604-7415-laz,2550_9640,3552316,127500,482000,False
nl-amsd-200604-7415-laz,2550_9639,1105855,127500,481950,False
nl-amsd-200604-7415-laz,2550_9638,5679520,127500,481900,False
nl-amsd-200604-7415-laz,2550_9637,4713486,127500,481850,False
nl-amsd-200604-7415-laz,2550_9636,174153,127500,481800,False
nl-amsd-200604-7415-laz,2550_9635,4183,127500,481750,False
nl-amsd-200604-7415-laz,2550_9634,1323,127500,481700,False
nl-amsd-200604-7415-laz,2550_9633,0,127500,481650,False
nl-amsd-200604-7415-laz,2550_9631,24063,127500,481550,False
nl-amsd-200604-7415-laz,2550_9630,41300,127500,481500,False
nl-amsd-200604-7415-laz,2550_9629,3220179,127500,481450,False
nl-amsd-200604-7415-laz,2550_9627,4057757,127500,481350,False
nl-amsd-200604-7415-laz,2562_9568,3850387,128100,478400,False
nl-amsd-200604-7415-laz,2554_9642,4327842,127700,482100,False
nl-amsd-200604-7415-laz,2554_9644,161503,127700,482200,False
nl-amsd-200604-7415-laz,2559_9628,1267,127950,481400,False
nl-amsd-200604-7415-laz,2559_9627,15791,127950,481350,False
nl-amsd-200604-7415-laz,2559_9626,102547,127950,481300,False
nl-amsd-200604-7415-laz,2559_9625,44653,127950,481250,False
nl-amsd-200604-7415-laz,2559_9624,461597,127950,481200,False
nl-amsd-200604-7415-laz,2559_9623,9522620,127950,481150,False
nl-amsd-200604-7415-laz,2559_9622,1667494,127950,481100,False
nl-amsd-200604-7415-laz,2559_9621,9838482,127950,481050,False
nl-amsd-200604-7415-laz,2559_9620,9795462,127950,481000,False
nl-amsd-200604-7415-laz,2559_9619,1782296,127950,480950,False
nl-amsd-200604-7415-laz,2559_9618,4837,127950,480900,False
nl-amsd-200604-7415-laz,2559_9629,1922,127950,481450,False
nl-amsd-200604-7415-laz,2559_9617,0,127950,480850,False
nl-amsd-200604-7415-laz,2559_9615,40847,127950,480750,True
nl-amsd-200604-7415-laz,2559_9614,199275,127950,480700,True
nl-amsd-200604-7415-laz,2559_9613,3269254,127950,480650,True
nl-amsd-200604-7415-laz,2559_9612,6325832,127950,480600,True
nl-amsd-200604-7415-laz,2559_9611,2107939,127950,480550,True
nl-amsd-200604-7415-laz,2559_9610,43,127950,480500,False
nl-amsd-200604-7415-laz,2559_9589,0,127950,479450,False
nl-amsd-200604-7415-laz,2559_9588,141456,127950,479400,False
nl-amsd-200604-7415-laz,2559_9587,2911518,127950,479350,False
nl-amsd-200604-7415-laz,2559_9586,2648861,127950,479300,False
nl-amsd-200604-7415-laz,2559_9585,12456521,127950,479250,False
nl-amsd-200604-7415-laz,2559_9616,57501,127950,480800,True
nl-amsd-200604-7415-laz,2559_9631,1123,127950,481550,False
nl-amsd-200604-7415-laz,2559_9632,43086,127950,481600,False
nl-amsd-200604-7415-laz,2559_9633,458956,127950,481650,False
nl-amsd-200604-7415-laz,2560_9572,923370,128000,478600,False
nl-amsd-200604-7415-laz,2560_9571,3994,128000,478550,False
nl-amsd-200604-7415-laz,2560_9570,199526,128000,478500,False
nl-amsd-200604-7415-laz,2560_9569,6302609,128000,478450,False
nl-amsd-200604-7415-laz,2560_9568,3521842,128000,478400,False
nl-amsd-200604-7415-laz,2560_9567,2639474,128000,478350,False
nl-amsd-200604-7415-laz,2560_9566,2687046,128000,478300,False
nl-amsd-200604-7415-laz,2560_9565,2119640,128000,478250,False
nl-amsd-200604-7415-laz,2560_9564,1792464,128000,478200,False
nl-amsd-200604-7415-laz,2560_9563,3228610,128000,478150,False
nl-amsd-200604-7415-laz,2560_9562,1989232,128000,478100,False
nl-amsd-200604-7415-laz,2560_9561,2097,128000,478050,False
nl-amsd-200604-7415-laz,2560_9560,77,128000,478000,False
nl-amsd-200604-7415-laz,2559_9645,361,127950,482250,False
nl-amsd-200604-7415-laz,2559_9644,1380,127950,482200,False
nl-amsd-200604-7415-laz,2559_9643,15086,127950,482150,False
nl-amsd-200604-7415-laz,2559_9642,76783,127950,482100,False
nl-amsd-200604-7415-laz,2559_9641,666376,127950,482050,False
nl-amsd-200604-7415-laz,2559_9640,1192069,127950,482000,False
nl-amsd-200604-7415-laz,2559_9639,1166432,127950,481950,False
nl-amsd-200604-7415-laz,2559_9638,1130280,127950,481900,False
nl-amsd-200604-7415-laz,2559_9637,298643,127950,481850,False
nl-amsd-200604-7415-laz,2559_9636,16389,127950,481800,False
nl-amsd-200604-7415-laz,2559_9635,44028,127950,481750,False
nl-amsd-200604-7415-laz,2559_9634,3648332,127950,481700,False
nl-amsd-200604-7415-laz,2559_9584,8815260,127950,479200,False
nl-amsd-200604-7415-laz,2559_9583,5622967,127950,479150,False
nl-amsd-200604-7415-laz,2559_9582,7275327,127950,479100,False
nl-amsd-200604-7415-laz,2559_9581,7394559,127950,479050,False
nl-amsd-200604-7415-laz,2558_9637,0,127900,481850,False
nl-amsd-200604-7415-laz,2558_9636,43,127900,481800,False
nl-amsd-200604-7415-laz,2558_9635,15685,127900,481750,False
nl-amsd-200604-7415-laz,2558_9634,215000,127900,481700,False
nl-amsd-200604-7415-laz,2558_9633,40122,127900,481650,False
nl-amsd-200604-7415-laz,2558_9632,983,127900,481600,False
nl-amsd-200604-7415-laz,2558_9630,236,127900,481500,False
nl-amsd-200604-7415-laz,2558_9629,197,127900,481450,False
nl-amsd-200604-7415-laz,2558_9628,105526,127900,481400,False
nl-amsd-200604-7415-laz,2558_9627,92734,127900,481350,False
nl-amsd-200604-7415-laz,2558_9626,3314350,127900,481300,False
nl-amsd-200604-7415-laz,2558_9625,4837479,127900,481250,False
nl-amsd-200604-7415-laz,2558_9624,416575,127900,481200,False
nl-amsd-200604-7415-laz,2558_9623,3466712,127900,481150,False
nl-amsd-200604-7415-laz,2558_9622,4280718,127900,481100,False
nl-amsd-200604-7415-laz,2558_9621,1323217,127900,481050,False
nl-amsd-200604-7415-laz,2558_9620,4299265,127900,481000,False
nl-amsd-200604-7415-laz,2558_9619,2211257,127900,480950,False
nl-amsd-200604-7415-laz,2558_9618,260287,127900,480900,False
nl-amsd-200604-7415-laz,2558_9617,552,127900,480850,False
nl-amsd-200604-7415-laz,2558_9615,7275,127900,480750,True
nl-amsd-200604-7415-laz,2558_9614,2883,127900,480700,True
nl-amsd-200604-7415-laz,2558_9613,1410762,127900,480650,True
nl-amsd-200604-7415-laz,2558_9612,7533922,127900,480600,True
nl-amsd-200604-7415-laz,2558_9611,4495226,127900,480550,True
nl-amsd-200604-7415-laz,2558_9638,7271,127900,481900,False
nl-amsd-200604-7415-laz,2560_9573,1621916,128000,478650,False
nl-amsd-200604-7415-laz,2558_9639,1893,127900,481950,False
nl-amsd-200604-7415-laz,2558_9641,661837,127900,482050,False
nl-amsd-200604-7415-laz,2559_9580,5350436,127950,479000,False
nl-amsd-200604-7415-laz,2559_9579,5009432,127950,478950,False
nl-amsd-200604-7415-laz,2559_9578,2311712,127950,478900,False
nl-amsd-200604-7415-laz,2559_9577,4398747,127950,478850,False
nl-amsd-200604-7415-laz,2559_9576,490774,127950,478800,False
nl-amsd-200604-7415-laz,2559_9575,2465537,127950,478750,False
