bgt_name,polygon,x_min,y_max,x_max,y_min
voetpad,"[[123658.728, 485851.77], [123636.775, 485843.091], [123637.272, 485841.82], [123634.79, 485840.859], [123634.749, 485840.949], [123626.4, 485837.65], [123626.438, 485837.553], [123623.759, 485836.489], [123623.806, 485836.37], [123623.743, 485836.345], [123621.04, 485835.269], [123620.489, 485836.679], [123615.774, 485834.833], [123614.205, 485838.843], [123657.119, 485855.978], [123658.728, 485851.77]]",123614.205,485855.978,123658.728,485834.833
voetpad,"[[123602.183, 485757.076], [123602.55, 485757.215], [123602.723, 485757.114], [123604.033, 485753.63], [123603.967, 485753.472], [123603.542, 485753.319], [123603.239, 485753.21], [123603.093, 485753.289], [123601.789, 485756.79], [123601.84, 485756.945], [123602.183, 485757.076]]",123601.789,485757.215,123604.033,485753.21
voetpad,"[[123586.1, 485821.66], [123589.029, 485814.029], [123589.43, 485814.183], [123596.303, 485796.312], [123595.65, 485796.059], [123599.949, 485784.769], [123600.603, 485785.018], [123601.727, 485782.062], [123593.743, 485779.057], [123592.642, 485781.926], [123591.795, 485781.561], [123590.67, 485784.766], [123589.804, 485784.483], [123592.086, 485778.433], [123589.923, 485777.619], [123589.7030388, 485778.2907912], [123589.4787022, 485778.961134], [123589.25, 485779.63], [123589.0495554, 485780.2048072], [123588.8458866, 485780.7784799], [123588.639, 485781.351], [123587.736, 485783.731], [123585.805, 485788.848], [123570.432, 485829.053], [123578.289, 485835.016], [123579.938, 485830.624], [123579.047, 485830.284], [123579.387, 485829.393], [123580.278, 485829.733], [123580.152, 485830.064], [123582.36, 485830.923], [123586.003, 485821.622], [123586.1, 485821.66]]",123570.432,485835.016,123601.727,485777.619
voetpad,"[[123640.586, 485674.422], [123639.9561809, 485674.1535406], [123639.3530828, 485673.8294799], [123638.7816022, 485673.4524487], [123638.2463787, 485673.025508], [123637.7517575, 485672.552124], [123637.3017542, 485672.0361398], [123636.9000222, 485671.4817446], [123636.5498231, 485670.8934393], [123636.254, 485670.276], [123636.0140352, 485669.6315836], [123635.8333116, 485668.9681119], [123635.7133091, 485668.2910188], [123635.6550107, 485667.6058496], [123635.6588937, 485666.9182155], [123635.7249263, 485666.2337483], [123635.8525678, 485665.5580536], [123636.0407729, 485664.8966653], [123636.288, 485664.255], [123636.921, 485662.924], [123637.296, 485662.137], [123635.808, 485661.429], [123636.147, 485660.657], [123636.229, 485660.47], [123636.017, 485660.332], [123639.21, 485651.968], [123640.145, 485652.381], [123640.198, 485652.266], [123637.461, 485650.937], [123636.004, 485654.538], [123635.4459486, 485656.0469765], [123634.9055906, 485657.562379], [123634.383, 485659.084], [123634.1890855, 485659.663814], [123633.9977509, 485660.2444845], [123633.809, 485660.826], [123633.395, 485662.127], [123630.8, 485670.762], [123630.492, 485671.781], [123639.404, 485677.354], [123640.37, 485674.837], [123640.586, 485674.422]]",123630.492,485677.354,123640.586,485650.937
voetpad,"[[123654.249, 485759.15], [123652.283, 485758.332], [123651.6933662, 485758.084458], [123651.1033658, 485757.8377911], [123650.513, 485757.592], [123649.9223622, 485757.3471233], [123649.3313618, 485757.1031231], [123648.74, 485756.86], [123648.1240799, 485756.6076542], [123647.507746, 485756.3563206], [123646.891, 485756.106], [123646.2737417, 485755.8566518], [123645.6560744, 485755.6083183], [123645.038, 485755.361], [123643.059, 485754.559], [123643.01, 485754.58], [123642.959, 485754.6], [123637.499, 485752.249], [123632.864, 485750.407], [123628.227, 485748.564], [123623.59, 485746.719], [123612.449, 485742.219], [123606.55, 485739.93], [123605.489, 485742.716], [123606.333, 485744.34], [123613.989, 485747.368], [123614.509, 485747.577], [123614.5379592, 485747.5877782], [123614.5673067, 485747.5974495], [123614.597, 485747.606], [123614.6274153, 485747.6135124], [123614.6580971, 485747.6198489], [123614.689, 485747.625], [123614.736862, 485747.6297123], [123614.7849264, 485747.6313812], [123614.833, 485747.63], [123614.8907425, 485747.6242819], [123614.9478788, 485747.6141655], [123615.0040743, 485747.59971], [123615.059, 485747.581], [123616.901, 485746.873], [123616.9636156, 485746.8520981], [123617.0278191, 485746.8367514], [123617.0931185, 485746.8270774], [123617.1590138, 485746.8231502], [123617.225, 485746.825], [123617.2828385, 485746.8314108], [123617.3400106, 485746.8422618], [123617.3961758, 485746.8574884], [123617.451, 485746.877], [123643.557, 485757.406], [123643.6166412, 485757.4331182], [123643.6736859, 485757.4653419], [123643.7276981, 485757.5024249], [123643.778265, 485757.5440837], [123643.825, 485757.59], [123643.863002, 485757.634063], [123643.8974708, 485757.6809417], [123643.9281985, 485757.7303533], [123643.955, 485757.782], [123644.801, 485759.578], [123644.8315099, 485759.6363041], [123644.8670626, 485759.6916777], [123644.9073788, 485759.7436856], [123644.9521418, 485759.7919194], [123645.001, 485759.836], [123645.0376828, 485759.8643797], [123645.0760661, 485759.8904136], [123645.116, 485759.914], [123645.1288122, 485759.9213451], [123645.1418153, 485759.9283467], [123645.155, 485759.935], [123645.1685036, 485759.9413669], [123645.1821736, 485759.9473683], [123645.196, 485759.953], [123655.45, 485764.102], [123656.422, 485764.481], [123656.4813977, 485764.5017558], [123656.5423346, 485764.5174269], [123656.6043762, 485764.5279014], [123656.6670804, 485764.5331048], [123656.73, 485764.533], [123656.7879247, 485764.5281866], [123656.8452981, 485764.5188733], [123656.9017711, 485764.5051165], [123656.957, 485764.487], [123658.865, 485763.788], [123658.9256329, 485763.7685386], [123658.9877057, 485763.7543237], [123659.0507653, 485763.7454591], [123659.1143515, 485763.7420095], [123659.178, 485763.744], [123659.2358831, 485763.7505737], [123659.2930759, 485763.7616478], [123659.3492293, 485763.7771549], [123659.404, 485763.797], [123666.891, 485766.816], [123666.94986, 485766.8430307], [123667.0061919, 485766.8749974], [123667.0595828, 485766.9116658], [123667.1096411, 485766.9527671], [123667.156, 485766.998], [123667.1941653, 485767.041828], [123667.2288532, 485767.0884567], [123667.2598592, 485767.1376107], [123667.287, 485767.189], [123668.151, 485768.999], [123668.1816496, 485769.0560074], [123668.2170483, 485769.1101937], [123668.2569385, 485769.1611644], [123668.3010294, 485769.2085482], [123668.349, 485769.252], [123668.3863099, 485769.281084], [123668.4253606, 485769.3077853], [123668.466, 485769.332], [123668.4791496, 485769.3393464], [123668.4924859, 485769.346348], [123668.506, 485769.353], [123668.5198404, 485769.359368], [123668.5338436, 485769.3653694], [123668.548, 485769.371], [123676.027, 485772.387], [123676.066, 485772.401], [123676.105, 485772.414], [123676.161795, 485772.4274254], [123676.219456, 485772.4364319], [123676.2776398, 485772.4409657], [123676.336, 485772.441], [123676.3938504, 485772.4365736], [123676.4511913, 485772.4277258], [123676.5076853, 485772.4145086], [123676.563, 485772.397], [123678.484, 485771.698], [123678.5441195, 485771.6790518], [123678.6056133, 485771.6651988], [123678.6680503, 485771.6565382], [123678.7309929, 485771.6531307], [123678.794, 485771.655], [123678.8518405, 485771.6613992], [123678.9090141, 485771.6722465], [123678.9651791, 485771.6874771], [123679.02, 485771.707], [123687.395, 485775.085], [123688.218, 485773.017], [123686.672, 485772.394], [123686.824, 485772.019], [123683.641, 485770.992], [123683.594, 485771.056], [123680.623, 485769.531], [123680.474, 485769.896], [123677.688, 485768.774], [123677.836, 485768.407], [123674.655, 485767.357], [123674.6, 485767.431], [123671.638, 485765.913], [123671.489, 485766.276], [123668.687, 485765.147], [123668.836, 485764.78], [123665.617, 485763.741], [123665.547, 485763.882], [123665.15, 485763.709], [123661.458, 485762.166], [123661.18, 485762.823], [123657.231, 485761.152], [123657.502, 485760.511], [123654.249, 485759.15]]",123605.489,485775.085,123688.218,485739.93
voetpad,"[[123605.574, 485668.471], [123605.5236083, 485668.4449977], [123605.4710784, 485668.4236425], [123605.4168377, 485668.4071082], [123605.3613277, 485668.3955292], [123605.305, 485668.389], [123605.2517714, 485668.387514], [123605.1986081, 485668.3905385], [123605.1458915, 485668.3980518], [123605.094, 485668.41], [123604.424, 485668.634], [123604.341414, 485668.6568144], [123604.2570605, 485668.6718283], [123604.1716744, 485668.6789107], [123604.086, 485668.678], [123603.9980957, 485668.6686918], [123603.9114946, 485668.6509703], [123603.827, 485668.625], [123588.769, 485661.8], [123587.853, 485664.177], [123589.049, 485664.719], [123590.351, 485665.317], [123593.165, 485666.592], [123594.479, 485667.179], [123602.86, 485670.989], [123603.799, 485673.17], [123605.574, 485668.471]]",123587.853,485673.17,123605.574,485661.8
voetpad,"[[123591.251, 485717.942], [123591.404, 485717.541], [123606.498, 485677.429], [123607.135, 485675.546], [123608.357, 485671.645], [123605.574, 485668.471], [123603.799, 485673.17], [123594.36, 485698.449], [123590.64, 485709.239], [123587.901, 485717.181], [123591.251, 485717.942]]",123587.901,485717.942,123608.357,485668.471
voetpad,"[[123665.516, 485927.79], [123665.499, 485927.829], [123653.615, 485923.041], [123653.595, 485923.092], [123641.899, 485918.378], [123641.92, 485918.327], [123629.969, 485913.509], [123629.99, 485913.459], [123624.522, 485911.267], [123624.479, 485911.37], [123624.29, 485911.291], [123624.239, 485911.4], [123618.429, 485908.959], [123618.473, 485908.853], [123618.116, 485908.709], [123618.076, 485908.81], [123616.229, 485908.096], [123616.254, 485908.031], [123613.812, 485906.452], [123613.997, 485905.988], [123613.932, 485905.962], [123613.999, 485905.795], [123611.874, 485904.947], [123611.807, 485905.114], [123611.742, 485905.088], [123611.557, 485905.552], [123608.72, 485905.023], [123608.682, 485905.076], [123606.79, 485904.326], [123604.924, 485903.587], [123604.95, 485903.522], [123602.511, 485901.959], [123602.695, 485901.494], [123602.63, 485901.468], [123602.696, 485901.301], [123600.565, 485900.458], [123600.499, 485900.626], [123600.434, 485900.6], [123600.25, 485901.065], [123597.414, 485900.515], [123597.381, 485900.576], [123595.569, 485899.851], [123595.199, 485899.749], [123595.14, 485899.71], [123595.08, 485899.67], [123589.929, 485897.633], [123584.649, 485895.545], [123579.387, 485893.464], [123579.37, 485893.509], [123574.059, 485891.489], [123574.089, 485891.418], [123573.731, 485891.275], [123573.206, 485892.514], [123571.659, 485891.861], [123572.171, 485890.652], [123570.434, 485889.959], [123570.39, 485890.069], [123569.871, 485889.864], [123569.62, 485890.49], [123568.215, 485889.898], [123568.455, 485889.299], [123565.061, 485887.944], [123565.009, 485888.069], [123561.08, 485886.539], [123560.519, 485885.279], [123559.247, 485888.534], [123563.679, 485890.383], [123569.764, 485892.836], [123573.834, 485894.476], [123574.0991685, 485894.6160577], [123574.3728886, 485894.7385641], [123574.654, 485894.843], [123574.8985044, 485894.9174046], [123575.1467591, 485894.9781336], [123575.398, 485895.025], [123581.301, 485896.177], [123582.031, 485896.421], [123701.018, 485944.514], [123701.844, 485942.439], [123700.04, 485941.722], [123700.08, 485941.62], [123694.62, 485939.466], [123694.58, 485939.568], [123694.376, 485939.488], [123694.171, 485939.407], [123694.211, 485939.305], [123688.825, 485937.179], [123688.785, 485937.282], [123688.585, 485937.203], [123688.385, 485937.124], [123688.425, 485937.022], [123682.85, 485934.819], [123682.799, 485934.92], [123676.999, 485932.6], [123676.949, 485932.689], [123671.111, 485930.273], [123671.153, 485930.171], [123670.912, 485930.072], [123670.954, 485929.97], [123665.516, 485927.79]]",123559.247,485944.514,123701.844,485885.279
voetpad,"[[123635.129, 485699.557], [123634.989, 485699.502], [123636.537, 485695.436], [123637.984, 485691.632], [123637.759, 485691.556], [123637.819, 485691.386], [123637.009, 485691.0], [123636.233, 485690.18], [123635.925, 485689.357], [123635.645, 485688.235], [123635.669, 485687.277], [123638.194, 485680.673], [123628.029, 485679.902], [123627.01, 485683.213], [123626.696, 485684.155], [123626.012, 485686.051], [123625.7750353, 485686.7441339], [123625.5186341, 485687.4303155], [123625.243, 485688.109], [123624.9999057, 485688.6659351], [123624.743859, 485689.2170355], [123624.475, 485689.762], [123618.84, 485700.347], [123617.914, 485702.133], [123617.7084546, 485702.5624638], [123617.5054523, 485702.9931355], [123617.305, 485703.425], [123617.0872202, 485703.9019322], [123616.8725505, 485704.3802722], [123616.661, 485704.86], [123603.693, 485739.514], [123605.489, 485742.716], [123606.55, 485739.93], [123609.034, 485733.4], [123611.535, 485726.828], [123613.292, 485722.211], [123615.072, 485717.532], [123620.913, 485719.762], [123622.695, 485715.09], [123616.849, 485712.859], [123618.631, 485708.176], [123620.49, 485703.29], [123626.432, 485705.586], [123628.939, 485698.949], [123634.519, 485701.14], [123635.129, 485699.557]]",123603.693,485742.716,123638.194,485679.902
voetpad,"[[123714.568, 485732.183], [123714.3432181, 485732.0500601], [123714.1178835, 485731.9180594], [123713.892, 485731.787], [123713.6658716, 485731.6570558], [123713.4392036, 485731.5280551], [123713.212, 485731.4], [123707.775, 485728.249], [123699.204, 485723.438], [123698.9403384, 485723.155587], [123698.7021254, 485722.8514011], [123698.4911508, 485722.5277281], [123698.309, 485722.187], [123698.1439667, 485721.7966864], [123698.0167477, 485721.3924636], [123697.9284928, 485720.9779859], [123697.88, 485720.557], [123670.146, 485700.682], [123670.0439228, 485700.6086103], [123669.9360162, 485700.5440972], [123669.82305, 485700.4889208], [123669.7058302, 485700.443475], [123669.5851933, 485700.4080838], [123669.462, 485700.383], [123669.3194153, 485700.3671931], [123669.175971, 485700.3651869], [123669.033, 485700.377], [123666.345, 485700.907], [123666.2316885, 485700.9454463], [123666.1153729, 485700.9735225], [123665.997, 485700.991], [123665.8895925, 485700.9975466], [123665.7820078, 485700.9953635], [123665.6749543, 485700.9844649], [123665.5691369, 485700.9649227], [123665.4652522, 485700.9368655], [123665.3639843, 485700.9004781], [123665.266, 485700.856], [123637.984, 485691.632], [123636.537, 485695.436], [123634.989, 485699.502], [123635.129, 485699.557], [123643.71, 485702.874], [123645.947, 485703.739], [123653.66, 485706.719], [123656.291, 485707.698], [123658.15, 485702.7], [123658.519, 485702.793], [123671.622, 485710.339], [123673.449, 485711.391], [123683.577, 485717.224], [123713.233, 485734.214], [123714.568, 485732.183]]",123634.989,485734.214,123714.568,485691.632
