obstacle
"[[119349.27, 485108.25], [119349.48, 485107.94], [119349.92, 485107.97000000003], [119349.92, 485108.0], [119349.87, 485108.03], [119349.27, 485108.28]]"
"[[119301.23, 485106.28], [119301.3, 485107.84], [119301.0, 485107.78], [119300.7, 485107.53], [119300.58, 485107.38], [119300.13, 485106.59], [119300.12, 485106.56], [119300.13, 485106.53], [119300.55, 485106.0], [119300.6, 485105.97000000003], [119300.86, 485105.94], [119300.89, 485105.94], [119301.21, 485106.25]]"
"[[119328.19, 485143.44], [119328.27, 485144.59], [119328.02, 485145.25], [119327.21, 485146.78], [119326.64, 485147.84], [119325.43000000001, 485148.34], [119325.29000000001, 485148.25], [119325.12, 485147.88], [119325.01000000001, 485147.44], [119325.07, 485147.06], [119325.38, 485146.34], [119326.62, 485143.59], [119326.95, 485143.5], [119328.04000000001, 485143.28], [119328.12, 485143.31]]"
"[[119319.59, 485143.97000000003], [119319.59, 485143.94], [119319.62, 485143.91000000003], [119319.75, 485143.91000000003], [119319.8, 485143.94], [119319.88, 485144.0], [119319.91, 485144.03], [119319.8, 485144.12], [119319.66, 485144.19], [119319.62, 485144.19]]"
"[[119334.07, 485108.47000000003], [119334.14, 485109.34], [119333.83, 485109.97000000003], [119333.76000000001, 485110.03], [119333.7, 485110.06], [119333.66, 485110.06], [119333.63, 485110.0], [119333.48, 485109.56], [119333.47, 485109.28], [119334.03, 485108.5]]"
"[[119302.44, 485107.03], [119302.45, 485106.53], [119302.49, 485106.34], [119303.23, 485106.62], [119303.41, 485106.69], [119303.46, 485106.72000000003], [119303.53, 485106.78], [119303.5, 485106.91000000003], [119302.7, 485107.34], [119302.58, 485107.38], [119302.55, 485107.38]]"
"[[119333.05, 485108.28], [119332.87, 485109.38], [119332.71, 485109.75], [119332.68000000001, 485109.81], [119332.66, 485109.81], [119332.36, 485109.78], [119332.31, 485109.66000000003], [119332.29000000001, 485109.56], [119332.27, 485109.44], [119332.40000000001, 485109.22000000003], [119332.95, 485108.34], [119332.98, 485108.31], [119333.05, 485108.25]]"
"[[119335.48, 485109.31], [119335.3, 485109.19], [119335.36, 485109.06], [119335.63, 485108.66000000003], [119335.76000000001, 485108.59], [119335.77, 485108.59], [119335.75, 485108.69], [119335.62, 485109.12]]"
"[[119348.93000000001, 485116.53], [119349.08, 485115.94], [119349.5, 485115.38], [119349.65000000001, 485115.19], [119349.71, 485115.12], [119349.75, 485115.09], [119349.8, 485115.06], [119349.87, 485115.03], [119349.88, 485115.03], [119349.95, 485115.12], [119349.96, 485116.69], [119349.96, 485116.72000000003], [119349.93000000001, 485117.06], [119349.91, 485117.12], [119349.89, 485117.16000000003], [119349.84, 485117.19], [119348.94, 485116.78]]"
"[[119323.12, 485126.34], [119323.12, 485126.53], [119323.1, 485126.62], [119322.97, 485126.62], [119322.94, 485126.59], [119322.92, 485126.38], [119322.92, 485126.28], [119322.98, 485126.28]]"
"[[119318.74, 485131.69], [119318.74, 485131.53], [119318.81, 485131.47000000003], [119319.12, 485131.41000000003], [119319.2, 485131.41000000003], [119319.14, 485131.53], [119319.02, 485131.75], [119318.91, 485131.78], [119318.85, 485131.75]]"
"[[119318.22, 485132.41000000003], [119318.73, 485132.09], [119318.82, 485132.06], [119318.99, 485132.09], [119318.97, 485132.22000000003], [119318.94, 485132.31], [119318.88, 485132.41000000003], [119318.8, 485132.53], [119318.76000000001, 485132.56], [119318.48, 485132.69], [119318.41, 485132.69]]"
"[[119318.95, 485116.31], [119319.25, 485116.19], [119319.23, 485116.22000000003], [119319.2, 485116.25], [119319.04000000001, 485116.34], [119319.01000000001, 485116.34]]"
"[[119322.32, 485134.47000000003], [119322.28, 485134.34], [119322.31, 485134.28], [119322.33, 485134.25], [119322.7, 485134.19], [119322.47, 485134.41000000003]]"
"[[119317.11, 485117.66000000003], [119316.90000000001, 485117.94], [119316.87, 485117.97000000003], [119316.8, 485117.97000000003], [119316.64, 485117.84], [119316.57, 485117.72000000003], [119316.53, 485117.59], [119316.55, 485117.53], [119316.99, 485117.44], [119317.09, 485117.62]]"
"[[119335.3, 485122.72000000003], [119334.85, 485123.78], [119334.48, 485124.03], [119334.44, 485124.03], [119333.53, 485123.91000000003], [119333.3, 485123.75], [119332.88, 485123.25], [119332.84, 485123.19], [119332.85, 485123.09], [119333.7, 485121.97000000003], [119333.83, 485121.88], [119334.01000000001, 485121.84], [119335.04000000001, 485122.31], [119335.1, 485122.34]]"
"[[119340.71, 485124.31], [119340.7, 485123.91000000003], [119340.95, 485123.75], [119341.05, 485123.75], [119341.22, 485123.81], [119341.59, 485124.03], [119341.66, 485124.12], [119341.7, 485124.19], [119341.76000000001, 485124.31], [119341.79000000001, 485124.41000000003], [119341.8, 485124.47000000003], [119341.77, 485124.56], [119341.73, 485124.66000000003], [119341.65000000001, 485124.75], [119341.3, 485125.0], [119341.25, 485124.97000000003], [119340.98, 485124.75]]"
"[[119301.3, 485106.97000000003], [119301.04000000001, 485106.81], [119300.97, 485106.66000000003], [119300.95, 485106.59], [119300.92, 485106.47000000003], [119301.03, 485106.47000000003], [119301.29000000001, 485106.91000000003], [119301.3, 485106.94]]"
"[[119318.12, 485131.41000000003], [119317.99, 485131.38], [119317.95, 485131.34], [119317.84, 485131.22000000003], [119317.82, 485131.19], [119317.82, 485131.12], [119317.93000000001, 485130.75], [119318.0, 485130.72000000003], [119318.58, 485130.66000000003], [119318.6, 485130.66000000003], [119318.66, 485130.69], [119318.67, 485130.78], [119318.62, 485130.91000000003], [119318.55, 485131.03], [119318.38, 485131.31], [119318.26000000001, 485131.38]]"
"[[119342.3, 485125.91000000003], [119341.71, 485127.25], [119341.67, 485127.28], [119341.61, 485127.28], [119340.79000000001, 485127.16000000003], [119340.61, 485127.12], [119340.58, 485127.09], [119339.96, 485126.44], [119340.14, 485125.91000000003], [119340.44, 485125.34], [119340.64, 485125.06], [119340.89, 485125.03], [119341.16, 485125.12], [119341.39, 485125.22000000003], [119341.96, 485125.47000000003], [119342.05, 485125.53], [119342.09, 485125.56], [119342.16, 485125.62], [119342.27, 485125.84]]"
"[[119301.96, 485107.72000000003], [119301.67, 485107.38], [119301.69, 485107.31], [119301.7, 485107.28], [119302.31, 485107.03], [119302.37, 485107.09], [119302.39, 485107.28], [119302.39, 485107.66000000003], [119302.22, 485107.75]]"
"[[119301.84, 485108.22000000003], [119301.81, 485108.19], [119301.68000000001, 485107.84], [119301.66, 485107.78], [119301.68000000001, 485107.72000000003], [119301.73, 485107.69], [119301.86, 485107.88], [119301.88, 485107.91000000003], [119301.89, 485107.97000000003], [119301.91, 485108.12], [119301.89, 485108.16000000003], [119301.87, 485108.19]]"
"[[119331.77, 485126.19], [119331.78, 485125.69], [119331.91, 485125.44], [119332.45, 485124.69], [119332.48, 485124.66000000003], [119332.61, 485124.66000000003], [119332.77, 485124.72000000003], [119333.27, 485124.94], [119333.38, 485125.0], [119334.09, 485125.5], [119334.11, 485125.66000000003], [119333.74, 485126.5], [119333.7, 485126.59], [119333.46, 485126.88], [119333.19, 485126.94], [119333.11, 485126.94], [119332.25, 485126.75], [119332.06, 485126.62], [119332.02, 485126.59], [119331.92, 485126.5], [119331.81, 485126.28]]"
"[[119302.27, 485108.56], [119302.09, 485107.75], [119302.1, 485107.72000000003], [119302.16, 485107.75], [119302.2, 485107.78], [119302.29000000001, 485108.03], [119302.3, 485108.06], [119302.33, 485108.22000000003], [119302.31, 485108.5], [119302.28, 485108.59]]"
"[[119327.77, 485141.72000000003], [119327.71, 485142.34], [119327.55, 485142.91000000003], [119327.53, 485142.91000000003], [119327.49, 485142.88], [119327.40000000001, 485142.81], [119327.3, 485142.69], [119327.2, 485142.53], [119327.16, 485142.44], [119327.16, 485142.38], [119327.17, 485142.34], [119327.23, 485142.19], [119327.44, 485141.88], [119327.67, 485141.62], [119327.74, 485141.59]]"
"[[119315.59, 485143.31], [119315.73, 485143.34], [119315.73, 485143.44], [119315.64, 485143.59], [119315.62, 485143.62], [119315.58, 485143.66000000003], [119315.38, 485143.69], [119315.3, 485143.69], [119315.33, 485143.5], [119315.35, 485143.47000000003], [119315.43000000001, 485143.38]]"
"[[119328.90000000001, 485143.84], [119328.94, 485144.19], [119328.8, 485144.25], [119328.2, 485144.03], [119328.17, 485143.97000000003], [119328.2, 485143.81], [119328.21, 485143.78], [119328.34, 485143.62]]"
"[[119313.88, 485143.75], [119314.12, 485143.84], [119314.09, 485144.09], [119314.05, 485144.16000000003], [119313.90000000001, 485144.38], [119313.85, 485144.44], [119313.7, 485144.47000000003], [119313.66, 485144.44], [119313.63, 485144.34], [119313.62, 485144.28], [119313.65000000001, 485144.12], [119313.66, 485144.09], [119313.8, 485143.81]]"
"[[119332.59, 485129.69], [119332.3, 485129.69], [119332.12, 485129.53], [119332.07, 485129.47000000003], [119332.1, 485129.47000000003], [119332.19, 485129.5], [119332.43000000001, 485129.59], [119332.49, 485129.62]]"
"[[119330.69, 485147.44], [119330.8, 485147.31], [119330.84, 485147.31], [119330.93000000001, 485147.34], [119331.0, 485147.38], [119331.05, 485147.41000000003], [119331.05, 485147.44], [119331.04000000001, 485147.47000000003], [119330.88, 485147.88], [119330.54000000001, 485148.69], [119330.46, 485148.88], [119330.3, 485149.22000000003], [119330.28, 485149.25], [119330.26000000001, 485149.25], [119330.18000000001, 485149.22000000003], [119329.76000000001, 485149.03], [119329.71, 485149.0], [119329.7, 485148.97000000003], [119329.73, 485148.91000000003]]"
"[[119320.05, 485100.25], [119320.09, 485100.25], [119320.15000000001, 485100.31], [119320.17, 485100.34], [119320.16, 485100.38], [119320.1, 485100.38], [119320.05, 485100.31]]"
"[[119325.26000000001, 485103.09], [119325.38, 485103.09], [119325.42, 485103.12], [119325.47, 485103.16000000003], [119325.47, 485103.19], [119325.43000000001, 485103.25], [119325.27, 485103.47000000003], [119325.16, 485103.47000000003], [119325.09, 485103.44], [119325.07, 485103.38], [119325.06, 485103.34], [119325.09, 485103.25], [119325.12, 485103.19], [119325.2, 485103.12]]"
"[[119331.3, 485134.5], [119331.95, 485134.62], [119332.24, 485134.81], [119332.42, 485134.94], [119332.45, 485134.97000000003], [119332.57, 485135.16000000003], [119332.61, 485135.25], [119332.62, 485135.28], [119332.48, 485135.31], [119332.23, 485135.31], [119331.8, 485135.16000000003], [119331.34, 485134.94], [119331.11, 485134.78], [119331.09, 485134.66000000003], [119331.09, 485134.59], [119331.1, 485134.56], [119331.13, 485134.5]]"
"[[119332.68000000001, 485127.44], [119332.62, 485127.25], [119332.73, 485127.16000000003], [119332.91, 485127.12], [119332.98, 485127.12], [119333.19, 485127.22000000003], [119333.23, 485127.47000000003], [119333.2, 485127.62], [119333.14, 485127.69], [119333.07, 485127.72000000003], [119333.02, 485127.72000000003]]"
"[[119341.73, 485113.72000000003], [119341.74, 485113.81], [119341.73, 485113.88], [119341.7, 485113.91000000003], [119341.59, 485113.97000000003], [119341.5, 485114.0], [119341.40000000001, 485113.91000000003], [119341.38, 485113.84], [119341.37, 485113.78], [119341.39, 485113.72000000003]]"
"[[119318.09, 485120.03], [119317.02, 485118.47000000003], [119317.07, 485118.34], [119317.18000000001, 485118.22000000003], [119317.51000000001, 485118.12], [119317.93000000001, 485118.28], [119318.43000000001, 485118.81], [119318.90000000001, 485119.72000000003], [119318.8, 485119.78], [119318.41, 485120.0], [119318.28, 485120.03]]"
"[[119322.16, 485118.09], [119323.73, 485121.03], [119323.73, 485121.16000000003], [119323.39, 485121.53], [119322.77, 485121.66000000003], [119322.24, 485121.75], [119322.16, 485121.75], [119320.68000000001, 485119.53], [119320.61, 485118.91000000003], [119320.66, 485118.75], [119320.71, 485118.69], [119320.75, 485118.66000000003], [119320.93000000001, 485118.53], [119321.64, 485118.06], [119321.83, 485118.0], [119321.89, 485118.0], [119322.11, 485118.03], [119322.14, 485118.06]]"
"[[119321.59, 485120.84], [119321.61, 485120.81], [119321.66, 485120.75], [119322.19, 485120.12], [119322.23, 485120.12], [119322.38, 485120.38], [119322.38, 485120.41000000003], [119322.34, 485120.5], [119322.32, 485120.53], [119322.15000000001, 485120.66000000003], [119321.61, 485120.84]]"
"[[119319.23, 485120.66000000003], [119319.26000000001, 485120.91000000003], [119319.21, 485120.94], [119318.92, 485120.97000000003], [119318.91, 485120.97000000003], [119318.53, 485120.59], [119318.64, 485120.59]]"
"[[119333.27, 485128.78], [119333.23, 485129.03], [119333.1, 485129.03], [119332.96, 485129.0], [119332.73, 485128.91000000003], [119332.59, 485128.84], [119332.45, 485128.69], [119332.43000000001, 485128.56], [119332.54000000001, 485128.47000000003], [119332.73, 485128.5], [119333.25, 485128.66000000003]]"
"[[119318.79000000001, 485131.59], [119318.78, 485130.84], [119318.84, 485130.41000000003], [119319.1, 485130.19], [119319.27, 485130.31], [119319.37, 485130.44], [119319.40000000001, 485130.56], [119319.39, 485130.66000000003], [119319.19, 485131.5], [119319.16, 485131.59], [119319.09, 485131.75], [119319.02, 485131.88]]"
"[[119320.07, 485129.38], [119320.13, 485128.72000000003], [119320.19, 485128.69], [119320.34, 485128.69], [119320.47, 485128.72000000003], [119320.48, 485128.78], [119320.37, 485129.16000000003], [119320.34, 485129.19], [119320.15000000001, 485129.34]]"
"[[119319.54000000001, 485145.44], [119319.62, 485145.69], [119319.49, 485145.69], [119319.41, 485145.66000000003], [119319.05, 485145.47000000003], [119319.08, 485145.44], [119319.16, 485145.41000000003], [119319.25, 485145.38], [119319.27, 485145.38], [119319.5, 485145.41000000003]]"
"[[119332.41, 485136.97000000003], [119332.54000000001, 485137.62], [119332.24, 485137.97000000003], [119332.17, 485137.94], [119331.96, 485137.84], [119330.82, 485137.09], [119330.51000000001, 485136.72000000003], [119330.52, 485136.66000000003], [119330.88, 485136.31], [119331.09, 485136.22000000003], [119331.37, 485136.22000000003]]"
"[[119328.73, 485140.94], [119328.88, 485140.66000000003], [119328.93000000001, 485140.66000000003], [119329.09, 485140.72000000003], [119329.55, 485140.91000000003], [119329.82, 485141.25], [119329.77, 485141.38], [119329.67, 485141.44], [119329.59, 485141.44], [119328.8, 485141.06]]"
"[[119348.57, 485142.69], [119348.08, 485142.5], [119348.05, 485142.47000000003], [119347.83, 485142.22000000003], [119347.82, 485142.19], [119347.8, 485142.09], [119347.85, 485142.0], [119347.98, 485141.91000000003], [119348.07, 485141.88], [119348.27, 485141.88], [119348.67, 485142.62], [119348.67, 485142.66000000003], [119348.58, 485142.69]]"
"[[119313.82, 485146.88], [119314.05, 485146.78], [119314.06, 485146.78], [119314.23, 485147.03], [119314.23, 485147.06], [119314.2, 485147.12], [119314.06, 485147.16000000003], [119313.98, 485147.16000000003], [119313.89, 485147.09], [119313.83, 485147.0], [119313.81, 485146.94], [119313.81, 485146.91000000003]]"
"[[119325.8, 485148.06], [119326.27, 485147.94], [119326.31, 485147.94], [119326.46, 485148.09], [119326.5, 485148.19], [119326.51000000001, 485148.25], [119326.5, 485148.38], [119326.49, 485148.44], [119326.45, 485148.5], [119326.38, 485148.59], [119326.29000000001, 485148.59], [119325.84, 485148.41000000003], [119325.7, 485148.34], [119325.71, 485148.19]]"
"[[119318.34, 485136.19], [119318.38, 485135.81], [119318.46, 485135.81], [119318.5, 485135.84], [119318.77, 485136.12], [119318.75, 485136.19], [119318.7, 485136.22000000003], [119318.36, 485136.22000000003]]"
"[[119328.37, 485108.56], [119328.55, 485108.59], [119329.37, 485108.88], [119329.44, 485108.91000000003], [119329.45, 485109.0], [119329.45, 485109.06], [119329.41, 485109.19], [119329.37, 485109.31], [119329.04000000001, 485109.34], [119328.86, 485109.34], [119328.47, 485109.28], [119328.35, 485109.19], [119328.09, 485108.81], [119328.11, 485108.78], [119328.2, 485108.69], [119328.29000000001, 485108.62]]"
"[[119339.36, 485104.53], [119339.36, 485104.47000000003], [119339.40000000001, 485104.44], [119339.92, 485104.22000000003], [119340.02, 485104.22000000003], [119339.98, 485104.28], [119339.95, 485104.31], [119339.88, 485104.34], [119339.78, 485104.38], [119339.40000000001, 485104.53]]"
"[[119331.65000000001, 485126.03], [119331.65000000001, 485125.72000000003], [119331.67, 485125.66000000003], [119331.75, 485125.66000000003], [119331.82, 485125.69], [119331.87, 485125.75], [119331.93000000001, 485126.03]]"
"[[119316.29000000001, 485104.03], [119315.98, 485103.19], [119316.0, 485103.16000000003], [119316.66, 485102.62], [119316.7, 485102.59], [119316.98, 485102.56], [119317.25, 485102.56], [119317.41, 485102.69], [119318.04000000001, 485103.31], [119318.09, 485103.41000000003], [119318.13, 485103.53], [119318.1, 485103.84], [119318.07, 485103.91000000003], [119318.02, 485103.97000000003], [119316.91, 485104.62], [119316.84, 485104.62], [119316.77, 485104.59], [119316.66, 485104.5], [119316.63, 485104.47000000003]]"
"[[119312.97, 485103.97000000003], [119313.18000000001, 485104.19], [119313.18000000001, 485104.25], [119313.15000000001, 485104.31], [119313.12, 485104.34], [119313.01000000001, 485104.34], [119312.96, 485104.31], [119312.91, 485104.25], [119312.85, 485104.09], [119312.85, 485104.06], [119312.88, 485104.0], [119312.93000000001, 485103.97000000003]]"
"[[119332.29000000001, 485144.62], [119332.23, 485144.59], [119332.25, 485144.5], [119332.34, 485144.28], [119332.42, 485144.25], [119332.53, 485144.22000000003], [119332.58, 485144.22000000003], [119332.61, 485144.28], [119332.6, 485144.34], [119332.59, 485144.38], [119332.58, 485144.41000000003], [119332.41, 485144.62]]"
"[[119303.49, 485108.72000000003], [119303.41, 485108.5], [119303.34, 485108.09], [119303.32, 485107.94], [119303.46, 485107.53], [119303.55, 485107.44], [119303.59, 485107.41000000003], [119303.91, 485107.25], [119303.93000000001, 485107.25], [119304.13, 485107.28], [119304.24, 485107.31], [119305.01000000001, 485107.78], [119305.09, 485107.84], [119305.07, 485107.88], [119304.67, 485108.31]]"
"[[119346.23, 485142.91000000003], [119346.32, 485142.97000000003], [119346.34, 485143.0], [119346.34, 485143.09], [119346.25, 485143.34], [119345.89, 485144.22000000003], [119345.11, 485145.59], [119344.22, 485147.06], [119343.38, 485148.38], [119343.36, 485148.41000000003], [119342.37, 485149.88], [119342.32, 485149.94], [119342.22, 485150.03], [119342.12, 485150.03], [119342.1, 485150.0], [119342.09, 485149.97000000003], [119342.09, 485149.94], [119342.1, 485149.72000000003], [119342.22, 485149.22000000003], [119342.39, 485148.88], [119344.74, 485144.5], [119345.16, 485143.94], [119345.71, 485143.34]]"
"[[119331.18000000001, 485146.28], [119331.41, 485145.91000000003], [119331.42, 485145.91000000003], [119331.53, 485145.97000000003], [119331.53, 485146.09], [119331.52, 485146.16000000003], [119331.5, 485146.22000000003], [119331.45, 485146.28], [119331.39, 485146.31], [119331.19, 485146.31]]"
"[[119312.34, 485113.16000000003], [119312.33, 485113.12], [119312.74, 485113.12], [119312.86, 485113.16000000003], [119312.98, 485113.22000000003], [119313.01000000001, 485113.25], [119313.03, 485113.28], [119313.0, 485113.28], [119312.59, 485113.25], [119312.41, 485113.19]]"
"[[119327.24, 485108.78], [119327.27, 485108.5], [119327.55, 485108.34], [119327.64, 485108.31], [119327.74, 485108.28], [119327.77, 485108.31], [119327.88, 485108.47000000003], [119327.82, 485108.66000000003], [119327.7, 485109.0], [119327.67, 485109.03], [119327.61, 485109.03], [119327.32, 485109.0], [119327.27, 485108.94]]"
"[[119315.17, 485115.44], [119314.78, 485115.88], [119314.67, 485115.88], [119314.26000000001, 485115.53], [119313.48, 485114.75], [119313.25, 485114.38], [119313.16, 485114.12], [119313.2, 485114.0], [119313.61, 485113.88], [119313.63, 485113.88], [119314.16, 485114.12], [119314.2, 485114.16000000003], [119314.91, 485114.88], [119314.95, 485114.94]]"
"[[119342.16, 485101.0], [119341.5, 485100.78], [119341.55, 485100.66000000003], [119341.92, 485100.28], [119342.29000000001, 485100.09], [119342.33, 485100.09], [119342.34, 485100.12], [119342.36, 485100.53], [119342.3, 485100.78], [119342.27, 485100.84]]"
"[[119327.15000000001, 485105.06], [119327.73, 485105.91000000003], [119327.72, 485105.94], [119327.7, 485105.97000000003], [119327.52, 485106.16000000003], [119327.31, 485106.34], [119327.25, 485106.38], [119327.1, 485106.47000000003], [119326.48, 485106.84], [119326.45, 485106.84], [119326.3, 485106.78], [119326.23, 485106.72000000003], [119325.91, 485106.34], [119325.8, 485106.16000000003], [119325.7, 485105.94], [119325.69, 485105.62], [119325.7, 485105.56], [119325.75, 485105.5], [119325.78, 485105.47000000003], [119325.97, 485105.34], [119326.02, 485105.31], [119326.45, 485105.06], [119326.86, 485104.84], [119326.91, 485104.84]]"
"[[119301.01000000001, 485106.06], [119301.0, 485105.91000000003], [119301.0, 485105.88], [119301.1, 485105.84], [119301.17, 485105.84], [119301.66, 485105.94], [119301.45, 485106.16000000003], [119301.38, 485106.16000000003], [119301.11, 485106.09]]"
"[[119329.14, 485109.25], [119329.61, 485108.56], [119329.7, 485108.53], [119329.74, 485108.59], [119329.73, 485108.66000000003], [119329.72, 485108.72000000003], [119329.7, 485108.81], [119329.61, 485109.03], [119329.55, 485109.16000000003], [119329.49, 485109.28], [119329.45, 485109.34], [119329.28, 485109.34], [119329.17, 485109.28]]"
"[[119328.31, 485108.66000000003], [119328.34, 485108.5], [119328.40000000001, 485108.22000000003], [119328.49, 485108.25], [119328.54000000001, 485108.34], [119328.6, 485108.53], [119328.57, 485108.66000000003], [119328.55, 485108.72000000003], [119328.48, 485108.88], [119328.38, 485108.78]]"
"[[119335.46, 485111.31], [119334.2, 485110.56], [119334.17, 485110.53], [119334.14, 485110.41000000003], [119334.26000000001, 485109.94], [119334.27, 485109.91000000003], [119334.29000000001, 485109.88], [119334.84, 485109.12], [119335.0, 485108.94], [119335.05, 485108.94], [119336.17, 485109.56], [119336.18000000001, 485109.59], [119336.02, 485110.16000000003], [119335.77, 485110.91000000003], [119335.62, 485111.12], [119335.47, 485111.31]]"
"[[119336.12, 485122.94], [119336.11, 485122.88], [119336.12, 485122.78], [119336.13, 485122.72000000003], [119336.15000000001, 485122.62], [119336.16, 485122.59], [119336.25, 485122.38], [119336.27, 485122.34], [119336.48, 485122.28], [119336.84, 485122.28], [119336.91, 485122.31], [119336.96, 485122.34], [119337.0, 485122.38], [119337.04000000001, 485122.44], [119337.07, 485122.53], [119337.09, 485122.62], [119337.1, 485122.72000000003], [119337.1, 485122.75], [119337.09, 485122.84], [119337.08, 485122.91000000003], [119337.01000000001, 485123.06], [119336.98, 485123.06], [119336.33, 485122.97000000003]]"
"[[119338.84, 485122.56], [119338.47, 485122.72000000003], [119338.43000000001, 485122.72000000003], [119338.41, 485122.62], [119338.41, 485122.56], [119338.46, 485122.5], [119338.5, 485122.47000000003], [119338.65000000001, 485122.44], [119338.77, 485122.44], [119338.84, 485122.5]]"
"[[119320.22, 485126.94], [119320.16, 485127.16000000003], [119320.06, 485127.31], [119319.87, 485127.19], [119319.59, 485126.97000000003], [119319.56, 485126.91000000003], [119319.44, 485126.59], [119319.48, 485126.59], [119320.0, 485126.72000000003], [119320.14, 485126.81]]"
"[[119338.82, 485129.28], [119339.3, 485128.12], [119340.03, 485128.28], [119340.74, 485128.69], [119340.91, 485128.81], [119340.97, 485128.88], [119340.95, 485128.94], [119340.42, 485130.28], [119340.29000000001, 485130.31], [119340.16, 485130.31], [119338.96, 485129.97000000003], [119338.94, 485129.88]]"
"[[119336.89, 485132.59], [119336.76000000001, 485132.5], [119337.23, 485131.41000000003], [119337.38, 485131.09], [119337.59, 485130.72000000003], [119337.73, 485130.72000000003], [119338.13, 485130.94], [119338.17, 485130.97000000003], [119338.16, 485131.03], [119337.95, 485131.53], [119337.44, 485132.72000000003], [119337.40000000001, 485132.78], [119337.37, 485132.81], [119337.23, 485132.75]]"
"[[119331.6, 485131.94], [119331.82, 485132.09], [119331.82, 485132.12], [119331.72, 485132.59], [119331.53, 485132.75], [119331.46, 485132.75], [119331.41, 485132.72000000003], [119331.35, 485132.66000000003], [119331.06, 485132.31], [119331.02, 485132.22000000003], [119331.0, 485132.16000000003], [119330.99, 485132.12], [119330.99, 485131.94], [119331.07, 485131.84], [119331.16, 485131.81], [119331.34, 485131.81], [119331.42, 485131.84]]"
"[[119317.63, 485130.19], [119317.58, 485130.0], [119317.58, 485129.94], [119317.65000000001, 485129.91000000003], [119317.91, 485129.97000000003], [119317.96, 485130.0], [119318.29000000001, 485130.28], [119318.27, 485130.34], [119318.17, 485130.38], [119318.02, 485130.34]]"
"[[119328.81, 485109.53], [119328.89, 485109.53], [119329.03, 485109.56], [119329.03, 485109.59], [119328.91, 485109.59], [119328.85, 485109.56]]"
